surface_necrosee;colonne;oiv;necrose;taille_necrose;ligne;sporulation;image_name;sheet;experiment;densite_sporulation
7;3;7;1;7;a;1;Exp16DM04_inoc2_T6_P75;6dpi;Exp16DM04_inoc2_saisie;9
3;1;5;1;3;a;1;Exp16DM04_inoc2_T6_P80;6dpi;Exp16DM04_inoc2_saisie;7
9;2;9;1;9;a;0;Exp16DM04_inoc2_T6_P80;6dpi;Exp16DM04_inoc2_saisie;
5;2;7;1;7;b;1;Exp16DM04_inoc2_T6_P80;6dpi;Exp16DM04_inoc2_saisie;9
;1;3;0;;a;1;Exp18DM01_inoc1_T6_P01;fichier total;Exp18DM01_inoc1_saisie;3
;1;5;0;;b;1;Exp18DM01_inoc1_T6_P01;fichier total;Exp18DM01_inoc1_saisie;3
;1;3;0;;c;1;Exp18DM01_inoc1_T6_P01;fichier total;Exp18DM01_inoc1_saisie;3
;2;7;0;;a;1;Exp18DM01_inoc1_T6_P01;fichier total;Exp18DM01_inoc1_saisie;9
;2;9;0;;b;0;Exp18DM01_inoc1_T6_P01;fichier total;Exp18DM01_inoc1_saisie;
;2;9;0;;c;0;Exp18DM01_inoc1_T6_P01;fichier total;Exp18DM01_inoc1_saisie;
;3;7;0;;a;1;Exp18DM01_inoc1_T6_P01;fichier total;Exp18DM01_inoc1_saisie;5
;3;7;0;;b;1;Exp18DM01_inoc1_T6_P01;fichier total;Exp18DM01_inoc1_saisie;5
;3;7;0;;c;1;Exp18DM01_inoc1_T6_P01;fichier total;Exp18DM01_inoc1_saisie;5
9;4;9;1;7;a;0;Exp18DM01_inoc1_T6_P01;fichier total;Exp18DM01_inoc1_saisie;
9;4;9;1;7;b;0;Exp18DM01_inoc1_T6_P01;fichier total;Exp18DM01_inoc1_saisie;
9;4;7;1;7;c;1;Exp18DM01_inoc1_T6_P01;fichier total;Exp18DM01_inoc1_saisie;9
;1;9;0;;a;0;Exp18DM01_inoc1_T6_P02;fichier total;Exp18DM01_inoc1_saisie;
9;1;9;1;9;b;0;Exp18DM01_inoc1_T6_P02;fichier total;Exp18DM01_inoc1_saisie;
9;1;9;1;9;c;0;Exp18DM01_inoc1_T6_P02;fichier total;Exp18DM01_inoc1_saisie;
9;2;9;1;7;a;0;Exp18DM01_inoc1_T6_P02;fichier total;Exp18DM01_inoc1_saisie;
9;2;9;1;7;b;0;Exp18DM01_inoc1_T6_P02;fichier total;Exp18DM01_inoc1_saisie;
9;2;9;1;7;c;0;Exp18DM01_inoc1_T6_P02;fichier total;Exp18DM01_inoc1_saisie;
9;3;7;1;7;a;1;Exp18DM01_inoc1_T6_P02;fichier total;Exp18DM01_inoc1_saisie;7
9;3;7;1;7;b;1;Exp18DM01_inoc1_T6_P02;fichier total;Exp18DM01_inoc1_saisie;7
9;3;7;1;7;c;1;Exp18DM01_inoc1_T6_P02;fichier total;Exp18DM01_inoc1_saisie;7
;1;3;0;;a;1;Exp18DM01_inoc1_T6_P03;fichier total;Exp18DM01_inoc1_saisie;1
;1;3;0;;b;1;Exp18DM01_inoc1_T6_P03;fichier total;Exp18DM01_inoc1_saisie;3
;1;3;0;;c;1;Exp18DM01_inoc1_T6_P03;fichier total;Exp18DM01_inoc1_saisie;3
;2;5;0;;a;1;Exp18DM01_inoc1_T6_P03;fichier total;Exp18DM01_inoc1_saisie;5
;2;5;0;;b;1;Exp18DM01_inoc1_T6_P03;fichier total;Exp18DM01_inoc1_saisie;5
;2;3;0;;c;1;Exp18DM01_inoc1_T6_P03;fichier total;Exp18DM01_inoc1_saisie;5
;3;5;0;;a;1;Exp18DM01_inoc1_T6_P03;fichier total;Exp18DM01_inoc1_saisie;5
;3;3;0;;b;1;Exp18DM01_inoc1_T6_P03;fichier total;Exp18DM01_inoc1_saisie;3
;3;5;0;;c;1;Exp18DM01_inoc1_T6_P03;fichier total;Exp18DM01_inoc1_saisie;3
9;4;7;1;7;a;1;Exp18DM01_inoc1_T6_P03;fichier total;Exp18DM01_inoc1_saisie;9
9;4;7;1;7;b;1;Exp18DM01_inoc1_T6_P03;fichier total;Exp18DM01_inoc1_saisie;9
9;4;7;1;7;c;1;Exp18DM01_inoc1_T6_P03;fichier total;Exp18DM01_inoc1_saisie;9
9;1;9;1;9;a;0;Exp18DM01_inoc1_T6_P04;fichier total;Exp18DM01_inoc1_saisie;
9;1;9;1;9;b;0;Exp18DM01_inoc1_T6_P04;fichier total;Exp18DM01_inoc1_saisie;
9;1;9;1;9;c;0;Exp18DM01_inoc1_T6_P04;fichier total;Exp18DM01_inoc1_saisie;
7;2;9;1;7;a;0;Exp18DM01_inoc1_T6_P04;fichier total;Exp18DM01_inoc1_saisie;
9;2;9;1;7;b;0;Exp18DM01_inoc1_T6_P04;fichier total;Exp18DM01_inoc1_saisie;
9;2;9;1;7;c;0;Exp18DM01_inoc1_T6_P04;fichier total;Exp18DM01_inoc1_saisie;
;3;7;0;;a;1;Exp18DM01_inoc1_T6_P04;fichier total;Exp18DM01_inoc1_saisie;7
;3;7;0;;b;1;Exp18DM01_inoc1_T6_P04;fichier total;Exp18DM01_inoc1_saisie;5
;3;7;0;;c;1;Exp18DM01_inoc1_T6_P04;fichier total;Exp18DM01_inoc1_saisie;5
;1;7;0;;a;1;Exp18DM01_inoc1_T6_P05;fichier total;Exp18DM01_inoc1_saisie;5
;1;7;0;;b;1;Exp18DM01_inoc1_T6_P05;fichier total;Exp18DM01_inoc1_saisie;5
;1;7;0;;c;1;Exp18DM01_inoc1_T6_P05;fichier total;Exp18DM01_inoc1_saisie;5
;2;7;0;;a;1;Exp18DM01_inoc1_T6_P05;fichier total;Exp18DM01_inoc1_saisie;5
;2;7;0;;b;1;Exp18DM01_inoc1_T6_P05;fichier total;Exp18DM01_inoc1_saisie;5
;2;7;0;;c;1;Exp18DM01_inoc1_T6_P05;fichier total;Exp18DM01_inoc1_saisie;5
;3;5;0;;a;1;Exp18DM01_inoc1_T6_P05;fichier total;Exp18DM01_inoc1_saisie;3
;3;3;0;;b;1;Exp18DM01_inoc1_T6_P05;fichier total;Exp18DM01_inoc1_saisie;3
;3;5;0;;c;1;Exp18DM01_inoc1_T6_P05;fichier total;Exp18DM01_inoc1_saisie;3
9;4;9;1;7;a;0;Exp18DM01_inoc1_T6_P05;fichier total;Exp18DM01_inoc1_saisie;
9;4;7;1;7;b;1;Exp18DM01_inoc1_T6_P05;fichier total;Exp18DM01_inoc1_saisie;9
9;4;7;1;7;c;1;Exp18DM01_inoc1_T6_P05;fichier total;Exp18DM01_inoc1_saisie;9
9;1;9;1;9;a;0;Exp18DM01_inoc1_T6_P06;fichier total;Exp18DM01_inoc1_saisie;
9;1;9;1;9;b;0;Exp18DM01_inoc1_T6_P06;fichier total;Exp18DM01_inoc1_saisie;
9;1;9;1;9;c;0;Exp18DM01_inoc1_T6_P06;fichier total;Exp18DM01_inoc1_saisie;
9;2;9;1;7;a;0;Exp18DM01_inoc1_T6_P06;fichier total;Exp18DM01_inoc1_saisie;
9;2;9;1;7;b;0;Exp18DM01_inoc1_T6_P06;fichier total;Exp18DM01_inoc1_saisie;
9;2;9;1;7;c;0;Exp18DM01_inoc1_T6_P06;fichier total;Exp18DM01_inoc1_saisie;
;3;5;0;;a;1;Exp18DM01_inoc1_T6_P06;fichier total;Exp18DM01_inoc1_saisie;5
;3;7;0;;b;1;Exp18DM01_inoc1_T6_P06;fichier total;Exp18DM01_inoc1_saisie;7
;3;7;0;;c;1;Exp18DM01_inoc1_T6_P06;fichier total;Exp18DM01_inoc1_saisie;7
7;1;7;1;5;a;1;Exp18DM01_inoc1_T6_P07;fichier total;Exp18DM01_inoc1_saisie;7
7;1;7;1;5;b;1;Exp18DM01_inoc1_T6_P07;fichier total;Exp18DM01_inoc1_saisie;7
7;1;7;1;5;c;1;Exp18DM01_inoc1_T6_P07;fichier total;Exp18DM01_inoc1_saisie;7
5;2;7;1;5;a;1;Exp18DM01_inoc1_T6_P07;fichier total;Exp18DM01_inoc1_saisie;5
5;2;7;1;5;b;1;Exp18DM01_inoc1_T6_P07;fichier total;Exp18DM01_inoc1_saisie;5
5;2;7;1;5;c;1;Exp18DM01_inoc1_T6_P07;fichier total;Exp18DM01_inoc1_saisie;5
5;3;7;1;3;a;1;Exp18DM01_inoc1_T6_P07;fichier total;Exp18DM01_inoc1_saisie;5
7;3;7;1;3;b;1;Exp18DM01_inoc1_T6_P07;fichier total;Exp18DM01_inoc1_saisie;3
9;3;7;1;3;c;1;Exp18DM01_inoc1_T6_P07;fichier total;Exp18DM01_inoc1_saisie;7
5;4;5;1;5;a;1;Exp18DM01_inoc1_T6_P07;fichier total;Exp18DM01_inoc1_saisie;5
5;4;5;1;5;b;1;Exp18DM01_inoc1_T6_P07;fichier total;Exp18DM01_inoc1_saisie;5
5;4;5;1;5;c;1;Exp18DM01_inoc1_T6_P07;fichier total;Exp18DM01_inoc1_saisie;5
9;1;7;1;7;a;1;Exp18DM01_inoc1_T6_P08;fichier total;Exp18DM01_inoc1_saisie;9
9;1;7;1;7;b;1;Exp18DM01_inoc1_T6_P08;fichier total;Exp18DM01_inoc1_saisie;9
9;1;7;1;7;c;1;Exp18DM01_inoc1_T6_P08;fichier total;Exp18DM01_inoc1_saisie;9
7;2;5;1;3;a;1;Exp18DM01_inoc1_T6_P08;fichier total;Exp18DM01_inoc1_saisie;5
7;2;5;1;3;b;1;Exp18DM01_inoc1_T6_P08;fichier total;Exp18DM01_inoc1_saisie;5
7;2;5;1;3;c;1;Exp18DM01_inoc1_T6_P08;fichier total;Exp18DM01_inoc1_saisie;5
;3;3;0;;a;1;Exp18DM01_inoc1_T6_P08;fichier total;Exp18DM01_inoc1_saisie;1
;3;3;0;;b;1;Exp18DM01_inoc1_T6_P08;fichier total;Exp18DM01_inoc1_saisie;1
;3;3;0;;c;1;Exp18DM01_inoc1_T6_P08;fichier total;Exp18DM01_inoc1_saisie;1
;4;5;0;;a;1;Exp18DM01_inoc1_T6_P08;fichier total;Exp18DM01_inoc1_saisie;1
;4;3;0;;b;1;Exp18DM01_inoc1_T6_P08;fichier total;Exp18DM01_inoc1_saisie;1
;4;3;0;;c;1;Exp18DM01_inoc1_T6_P08;fichier total;Exp18DM01_inoc1_saisie;1
;1;3;0;;a;1;Exp18DM01_inoc1_T6_P09;fichier total;Exp18DM01_inoc1_saisie;3
;1;5;0;;b;1;Exp18DM01_inoc1_T6_P09;fichier total;Exp18DM01_inoc1_saisie;3
;1;3;0;;c;1;Exp18DM01_inoc1_T6_P09;fichier total;Exp18DM01_inoc1_saisie;3
;2;5;0;;a;1;Exp18DM01_inoc1_T6_P09;fichier total;Exp18DM01_inoc1_saisie;5
9;2;7;1;5;b;1;Exp18DM01_inoc1_T6_P09;fichier total;Exp18DM01_inoc1_saisie;5
7;2;7;1;5;c;1;Exp18DM01_inoc1_T6_P09;fichier total;Exp18DM01_inoc1_saisie;7
7;3;7;1;3;a;1;Exp18DM01_inoc1_T6_P09;fichier total;Exp18DM01_inoc1_saisie;7
7;3;7;1;3;b;1;Exp18DM01_inoc1_T6_P09;fichier total;Exp18DM01_inoc1_saisie;5
7;3;7;1;3;c;1;Exp18DM01_inoc1_T6_P09;fichier total;Exp18DM01_inoc1_saisie;7
;4;3;0;;a;1;Exp18DM01_inoc1_T6_P09;fichier total;Exp18DM01_inoc1_saisie;1
;4;3;0;;b;1;Exp18DM01_inoc1_T6_P09;fichier total;Exp18DM01_inoc1_saisie;1
;4;3;0;;c;1;Exp18DM01_inoc1_T6_P09;fichier total;Exp18DM01_inoc1_saisie;1
;1;5;0;;a;1;Exp18DM01_inoc1_T6_P10;fichier total;Exp18DM01_inoc1_saisie;5
;1;3;0;;b;1;Exp18DM01_inoc1_T6_P10;fichier total;Exp18DM01_inoc1_saisie;5
;1;3;0;;c;1;Exp18DM01_inoc1_T6_P10;fichier total;Exp18DM01_inoc1_saisie;5
7;2;7;1;5;a;1;Exp18DM01_inoc1_T6_P10;fichier total;Exp18DM01_inoc1_saisie;5
7;2;7;1;5;b;1;Exp18DM01_inoc1_T6_P10;fichier total;Exp18DM01_inoc1_saisie;7
7;2;5;1;5;c;1;Exp18DM01_inoc1_T6_P10;fichier total;Exp18DM01_inoc1_saisie;5
;3;3;0;;a;1;Exp18DM01_inoc1_T6_P10;fichier total;Exp18DM01_inoc1_saisie;1
;3;3;0;;b;1;Exp18DM01_inoc1_T6_P10;fichier total;Exp18DM01_inoc1_saisie;1
;3;3;0;;c;1;Exp18DM01_inoc1_T6_P10;fichier total;Exp18DM01_inoc1_saisie;1
5;4;7;1;3;a;1;Exp18DM01_inoc1_T6_P10;fichier total;Exp18DM01_inoc1_saisie;7
7;4;7;1;3;b;1;Exp18DM01_inoc1_T6_P10;fichier total;Exp18DM01_inoc1_saisie;7
3;4;7;1;3;c;1;Exp18DM01_inoc1_T6_P10;fichier total;Exp18DM01_inoc1_saisie;7
;1;5;0;;a;1;Exp18DM01_inoc1_T6_P11;fichier total;Exp18DM01_inoc1_saisie;5
;1;3;0;;b;1;Exp18DM01_inoc1_T6_P11;fichier total;Exp18DM01_inoc1_saisie;5
;1;3;0;;c;1;Exp18DM01_inoc1_T6_P11;fichier total;Exp18DM01_inoc1_saisie;5
7;2;7;1;5;a;1;Exp18DM01_inoc1_T6_P11;fichier total;Exp18DM01_inoc1_saisie;7
5;2;7;1;5;b;1;Exp18DM01_inoc1_T6_P11;fichier total;Exp18DM01_inoc1_saisie;5
7;2;7;1;7;c;1;Exp18DM01_inoc1_T6_P11;fichier total;Exp18DM01_inoc1_saisie;7
;3;5;0;;a;1;Exp18DM01_inoc1_T6_P11;fichier total;Exp18DM01_inoc1_saisie;3
;3;3;0;;b;1;Exp18DM01_inoc1_T6_P11;fichier total;Exp18DM01_inoc1_saisie;1
;3;3;0;;c;1;Exp18DM01_inoc1_T6_P11;fichier total;Exp18DM01_inoc1_saisie;3
;4;9;0;;a;0;Exp18DM01_inoc1_T6_P11;fichier total;Exp18DM01_inoc1_saisie;
9;4;7;1;5;b;1;Exp18DM01_inoc1_T6_P11;fichier total;Exp18DM01_inoc1_saisie;9
9;4;7;1;5;c;1;Exp18DM01_inoc1_T6_P11;fichier total;Exp18DM01_inoc1_saisie;9
9;1;5;1;3;a;1;Exp18DM01_inoc1_T6_P12;fichier total;Exp18DM01_inoc1_saisie;3
9;1;5;1;5;b;1;Exp18DM01_inoc1_T6_P12;fichier total;Exp18DM01_inoc1_saisie;5
9;1;5;1;5;c;1;Exp18DM01_inoc1_T6_P12;fichier total;Exp18DM01_inoc1_saisie;5
;2;7;0;;a;1;Exp18DM01_inoc1_T6_P12;fichier total;Exp18DM01_inoc1_saisie;7
;2;7;0;;b;1;Exp18DM01_inoc1_T6_P12;fichier total;Exp18DM01_inoc1_saisie;7
;2;7;0;;c;1;Exp18DM01_inoc1_T6_P12;fichier total;Exp18DM01_inoc1_saisie;7
7;3;7;1;5;a;1;Exp18DM01_inoc1_T6_P12;fichier total;Exp18DM01_inoc1_saisie;7
7;3;7;1;5;b;1;Exp18DM01_inoc1_T6_P12;fichier total;Exp18DM01_inoc1_saisie;5
7;3;7;1;5;c;1;Exp18DM01_inoc1_T6_P12;fichier total;Exp18DM01_inoc1_saisie;7
5;4;7;1;7;a;1;Exp18DM01_inoc1_T6_P12;fichier total;Exp18DM01_inoc1_saisie;7
7;4;7;1;7;b;1;Exp18DM01_inoc1_T6_P12;fichier total;Exp18DM01_inoc1_saisie;7
5;4;7;1;5;c;1;Exp18DM01_inoc1_T6_P12;fichier total;Exp18DM01_inoc1_saisie;7
;1;7;0;;a;1;Exp18DM01_inoc1_T6_P13;fichier total;Exp18DM01_inoc1_saisie;7
;1;7;0;;b;1;Exp18DM01_inoc1_T6_P13;fichier total;Exp18DM01_inoc1_saisie;7
;1;7;0;;c;1;Exp18DM01_inoc1_T6_P13;fichier total;Exp18DM01_inoc1_saisie;7
7;2;7;1;3;a;1;Exp18DM01_inoc1_T6_P13;fichier total;Exp18DM01_inoc1_saisie;7
7;2;7;1;3;b;1;Exp18DM01_inoc1_T6_P13;fichier total;Exp18DM01_inoc1_saisie;7
7;2;7;1;3;c;1;Exp18DM01_inoc1_T6_P13;fichier total;Exp18DM01_inoc1_saisie;7
7;3;7;1;5;a;1;Exp18DM01_inoc1_T6_P13;fichier total;Exp18DM01_inoc1_saisie;9
7;3;7;1;5;b;1;Exp18DM01_inoc1_T6_P13;fichier total;Exp18DM01_inoc1_saisie;9
7;3;7;1;5;c;1;Exp18DM01_inoc1_T6_P13;fichier total;Exp18DM01_inoc1_saisie;9
;1;3;0;;a;1;Exp18DM01_inoc1_T6_P14;fichier total;Exp18DM01_inoc1_saisie;3
;1;3;0;;b;1;Exp18DM01_inoc1_T6_P14;fichier total;Exp18DM01_inoc1_saisie;3
;1;3;0;;c;1;Exp18DM01_inoc1_T6_P14;fichier total;Exp18DM01_inoc1_saisie;3
;2;3;0;;a;1;Exp18DM01_inoc1_T6_P14;fichier total;Exp18DM01_inoc1_saisie;3
;2;3;0;;b;1;Exp18DM01_inoc1_T6_P14;fichier total;Exp18DM01_inoc1_saisie;3
;2;3;0;;c;1;Exp18DM01_inoc1_T6_P14;fichier total;Exp18DM01_inoc1_saisie;3
7;3;3;1;5;a;1;Exp18DM01_inoc1_T6_P14;fichier total;Exp18DM01_inoc1_saisie;5
9;3;3;1;5;b;1;Exp18DM01_inoc1_T6_P14;fichier total;Exp18DM01_inoc1_saisie;3
7;3;5;1;5;c;1;Exp18DM01_inoc1_T6_P14;fichier total;Exp18DM01_inoc1_saisie;3
5;4;7;1;7;a;1;Exp18DM01_inoc1_T6_P14;fichier total;Exp18DM01_inoc1_saisie;9
5;4;7;1;7;b;1;Exp18DM01_inoc1_T6_P14;fichier total;Exp18DM01_inoc1_saisie;9
5;4;7;1;7;c;1;Exp18DM01_inoc1_T6_P14;fichier total;Exp18DM01_inoc1_saisie;9
9;1;9;1;9;a;0;Exp18DM01_inoc1_T6_P15;fichier total;Exp18DM01_inoc1_saisie;
9;1;9;1;9;b;0;Exp18DM01_inoc1_T6_P15;fichier total;Exp18DM01_inoc1_saisie;
9;1;9;1;9;c;0;Exp18DM01_inoc1_T6_P15;fichier total;Exp18DM01_inoc1_saisie;
5;2;7;1;7;a;1;Exp18DM01_inoc1_T6_P15;fichier total;Exp18DM01_inoc1_saisie;9
5;2;7;1;7;b;1;Exp18DM01_inoc1_T6_P15;fichier total;Exp18DM01_inoc1_saisie;9
5;2;7;1;7;c;1;Exp18DM01_inoc1_T6_P15;fichier total;Exp18DM01_inoc1_saisie;9
;3;5;0;;a;1;Exp18DM01_inoc1_T6_P15;fichier total;Exp18DM01_inoc1_saisie;5
;3;5;0;;b;1;Exp18DM01_inoc1_T6_P15;fichier total;Exp18DM01_inoc1_saisie;5
;3;7;0;;c;1;Exp18DM01_inoc1_T6_P15;fichier total;Exp18DM01_inoc1_saisie;5
;1;3;0;;a;1;Exp18DM01_inoc1_T6_P16;fichier total;Exp18DM01_inoc1_saisie;3
;1;1;0;;b;1;Exp18DM01_inoc1_T6_P16;fichier total;Exp18DM01_inoc1_saisie;3
;1;3;0;;c;1;Exp18DM01_inoc1_T6_P16;fichier total;Exp18DM01_inoc1_saisie;3
;2;3;0;;a;1;Exp18DM01_inoc1_T6_P16;fichier total;Exp18DM01_inoc1_saisie;3
;2;3;0;;b;1;Exp18DM01_inoc1_T6_P16;fichier total;Exp18DM01_inoc1_saisie;3
;2;3;0;;c;1;Exp18DM01_inoc1_T6_P16;fichier total;Exp18DM01_inoc1_saisie;3
;3;5;0;;a;1;Exp18DM01_inoc1_T6_P16;fichier total;Exp18DM01_inoc1_saisie;3
;3;3;0;;b;1;Exp18DM01_inoc1_T6_P16;fichier total;Exp18DM01_inoc1_saisie;3
;3;5;0;;c;1;Exp18DM01_inoc1_T6_P16;fichier total;Exp18DM01_inoc1_saisie;3
7;4;7;1;7;a;1;Exp18DM01_inoc1_T6_P16;fichier total;Exp18DM01_inoc1_saisie;9
7;4;7;1;7;b;1;Exp18DM01_inoc1_T6_P16;fichier total;Exp18DM01_inoc1_saisie;9
7;4;7;1;7;c;1;Exp18DM01_inoc1_T6_P16;fichier total;Exp18DM01_inoc1_saisie;9
9;1;9;1;9;a;0;Exp18DM01_inoc1_T6_P17;fichier total;Exp18DM01_inoc1_saisie;
9;1;9;1;9;b;0;Exp18DM01_inoc1_T6_P17;fichier total;Exp18DM01_inoc1_saisie;
9;1;9;1;9;c;0;Exp18DM01_inoc1_T6_P17;fichier total;Exp18DM01_inoc1_saisie;
7;2;7;1;7;a;1;Exp18DM01_inoc1_T6_P17;fichier total;Exp18DM01_inoc1_saisie;7
5;2;7;1;7;b;1;Exp18DM01_inoc1_T6_P17;fichier total;Exp18DM01_inoc1_saisie;9
7;2;7;1;7;c;1;Exp18DM01_inoc1_T6_P17;fichier total;Exp18DM01_inoc1_saisie;9
;3;3;0;;a;1;Exp18DM01_inoc1_T6_P17;fichier total;Exp18DM01_inoc1_saisie;5
;3;3;0;;b;1;Exp18DM01_inoc1_T6_P17;fichier total;Exp18DM01_inoc1_saisie;3
;3;3;0;;c;1;Exp18DM01_inoc1_T6_P17;fichier total;Exp18DM01_inoc1_saisie;3
;1;3;0;;a;1;Exp18DM01_inoc1_T6_P18;fichier total;Exp18DM01_inoc1_saisie;5
;1;3;0;;b;1;Exp18DM01_inoc1_T6_P18;fichier total;Exp18DM01_inoc1_saisie;5
;1;3;0;;c;1;Exp18DM01_inoc1_T6_P18;fichier total;Exp18DM01_inoc1_saisie;5
;2;5;0;;a;1;Exp18DM01_inoc1_T6_P18;fichier total;Exp18DM01_inoc1_saisie;3
;2;5;0;;b;1;Exp18DM01_inoc1_T6_P18;fichier total;Exp18DM01_inoc1_saisie;3
;2;3;0;;c;1;Exp18DM01_inoc1_T6_P18;fichier total;Exp18DM01_inoc1_saisie;3
;3;3;0;;a;1;Exp18DM01_inoc1_T6_P18;fichier total;Exp18DM01_inoc1_saisie;3
;3;3;0;;b;1;Exp18DM01_inoc1_T6_P18;fichier total;Exp18DM01_inoc1_saisie;3
7;3;5;1;5;c;1;Exp18DM01_inoc1_T6_P18;fichier total;Exp18DM01_inoc1_saisie;3
9;4;7;1;7;a;1;Exp18DM01_inoc1_T6_P18;fichier total;Exp18DM01_inoc1_saisie;9
9;4;7;1;7;b;1;Exp18DM01_inoc1_T6_P18;fichier total;Exp18DM01_inoc1_saisie;9
9;4;7;1;7;c;1;Exp18DM01_inoc1_T6_P18;fichier total;Exp18DM01_inoc1_saisie;9
7;1;9;1;9;a;0;Exp18DM01_inoc1_T6_P19;fichier total;Exp18DM01_inoc1_saisie;
7;1;9;1;9;b;0;Exp18DM01_inoc1_T6_P19;fichier total;Exp18DM01_inoc1_saisie;
7;1;9;1;9;c;0;Exp18DM01_inoc1_T6_P19;fichier total;Exp18DM01_inoc1_saisie;
7;2;7;1;7;a;1;Exp18DM01_inoc1_T6_P19;fichier total;Exp18DM01_inoc1_saisie;9
9;2;7;1;7;b;1;Exp18DM01_inoc1_T6_P19;fichier total;Exp18DM01_inoc1_saisie;9
9;2;7;1;7;c;1;Exp18DM01_inoc1_T6_P19;fichier total;Exp18DM01_inoc1_saisie;9
;3;3;0;;a;1;Exp18DM01_inoc1_T6_P19;fichier total;Exp18DM01_inoc1_saisie;5
;3;3;0;;b;1;Exp18DM01_inoc1_T6_P19;fichier total;Exp18DM01_inoc1_saisie;3
;3;3;0;;c;1;Exp18DM01_inoc1_T6_P19;fichier total;Exp18DM01_inoc1_saisie;3
;1;7;0;;a;1;Exp18DM01_inoc1_T6_P20;fichier total;Exp18DM01_inoc1_saisie;5
9;1;7;1;5;b;1;Exp18DM01_inoc1_T6_P20;fichier total;Exp18DM01_inoc1_saisie;7
;1;7;0;;c;1;Exp18DM01_inoc1_T6_P20;fichier total;Exp18DM01_inoc1_saisie;7
;2;7;0;;a;1;Exp18DM01_inoc1_T6_P20;fichier total;Exp18DM01_inoc1_saisie;5
9;2;7;1;5;b;1;Exp18DM01_inoc1_T6_P20;fichier total;Exp18DM01_inoc1_saisie;5
9;2;5;1;5;c;1;Exp18DM01_inoc1_T6_P20;fichier total;Exp18DM01_inoc1_saisie;5
9;3;7;1;5;a;1;Exp18DM01_inoc1_T6_P20;fichier total;Exp18DM01_inoc1_saisie;5
7;3;5;1;5;b;1;Exp18DM01_inoc1_T6_P20;fichier total;Exp18DM01_inoc1_saisie;5
7;3;7;1;5;c;1;Exp18DM01_inoc1_T6_P20;fichier total;Exp18DM01_inoc1_saisie;5
;4;3;0;;a;1;Exp18DM01_inoc1_T6_P20;fichier total;Exp18DM01_inoc1_saisie;3
;4;1;0;;b;1;Exp18DM01_inoc1_T6_P20;fichier total;Exp18DM01_inoc1_saisie;3
;4;3;0;;c;1;Exp18DM01_inoc1_T6_P20;fichier total;Exp18DM01_inoc1_saisie;3
7;1;7;1;5;a;1;Exp18DM01_inoc1_T6_P21;fichier total;Exp18DM01_inoc1_saisie;5
9;1;7;1;5;b;1;Exp18DM01_inoc1_T6_P21;fichier total;Exp18DM01_inoc1_saisie;5
7;1;5;1;5;c;1;Exp18DM01_inoc1_T6_P21;fichier total;Exp18DM01_inoc1_saisie;5
;2;3;0;;a;1;Exp18DM01_inoc1_T6_P21;fichier total;Exp18DM01_inoc1_saisie;3
;2;3;0;;b;1;Exp18DM01_inoc1_T6_P21;fichier total;Exp18DM01_inoc1_saisie;3
;2;3;0;;c;1;Exp18DM01_inoc1_T6_P21;fichier total;Exp18DM01_inoc1_saisie;3
;3;3;0;;a;1;Exp18DM01_inoc1_T6_P21;fichier total;Exp18DM01_inoc1_saisie;3
;3;3;0;;b;1;Exp18DM01_inoc1_T6_P21;fichier total;Exp18DM01_inoc1_saisie;3
;3;3;0;;c;1;Exp18DM01_inoc1_T6_P21;fichier total;Exp18DM01_inoc1_saisie;3
;4;3;0;;a;1;Exp18DM01_inoc1_T6_P21;fichier total;Exp18DM01_inoc1_saisie;3
;4;3;0;;b;1;Exp18DM01_inoc1_T6_P21;fichier total;Exp18DM01_inoc1_saisie;3
;4;5;0;;c;1;Exp18DM01_inoc1_T6_P21;fichier total;Exp18DM01_inoc1_saisie;3
;1;1;0;;a;1;Exp18DM01_inoc1_T6_P22;fichier total;Exp18DM01_inoc1_saisie;3
;1;1;0;;b;1;Exp18DM01_inoc1_T6_P22;fichier total;Exp18DM01_inoc1_saisie;3
;1;3;0;;c;1;Exp18DM01_inoc1_T6_P22;fichier total;Exp18DM01_inoc1_saisie;3
7;2;7;1;7;a;1;Exp18DM01_inoc1_T6_P22;fichier total;Exp18DM01_inoc1_saisie;7
7;2;7;1;7;b;1;Exp18DM01_inoc1_T6_P22;fichier total;Exp18DM01_inoc1_saisie;7
7;2;7;1;7;c;1;Exp18DM01_inoc1_T6_P22;fichier total;Exp18DM01_inoc1_saisie;7
7;3;5;1;5;a;1;Exp18DM01_inoc1_T6_P22;fichier total;Exp18DM01_inoc1_saisie;5
9;3;7;1;5;b;1;Exp18DM01_inoc1_T6_P22;fichier total;Exp18DM01_inoc1_saisie;7
7;3;7;1;7;c;1;Exp18DM01_inoc1_T6_P22;fichier total;Exp18DM01_inoc1_saisie;5
;4;3;0;;a;1;Exp18DM01_inoc1_T6_P22;fichier total;Exp18DM01_inoc1_saisie;1
;4;3;0;;b;1;Exp18DM01_inoc1_T6_P22;fichier total;Exp18DM01_inoc1_saisie;5
;4;3;0;;c;1;Exp18DM01_inoc1_T6_P22;fichier total;Exp18DM01_inoc1_saisie;1
;1;5;0;;a;1;Exp18DM01_inoc1_T6_P23;fichier total;Exp18DM01_inoc1_saisie;3
;1;5;0;;b;1;Exp18DM01_inoc1_T6_P23;fichier total;Exp18DM01_inoc1_saisie;3
