taille_necrose;experiment;oiv;surface_necrosee;necrose;densite_sporulation;sheet;sporulation;image_name;colonne;ligne
;Exp21DM04_inoc2_saisie;5;;0;7;3dpi;1;Exp21DM04_inoc2_T3_P16;3;a
;Exp21DM04_inoc2_saisie;5;;0;7;3dpi;1;Exp21DM04_inoc2_T3_P16;3;b
;Exp21DM04_inoc2_saisie;5;;0;7;3dpi;1;Exp21DM04_inoc2_T3_P16;3;c
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P16;4;a
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P16;4;b
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P16;4;c
7;Exp21DM04_inoc2_saisie;9;7;1;;3dpi;0;Exp21DM04_inoc2_T3_P17;1;a
7;Exp21DM04_inoc2_saisie;9;7;1;;3dpi;0;Exp21DM04_inoc2_T3_P17;1;b
7;Exp21DM04_inoc2_saisie;9;7;1;;3dpi;0;Exp21DM04_inoc2_T3_P17;1;c
;Exp21DM04_inoc2_saisie;7;;0;9;3dpi;1;Exp21DM04_inoc2_T3_P17;2;a
;Exp21DM04_inoc2_saisie;5;;0;7;3dpi;1;Exp21DM04_inoc2_T3_P17;2;b
;Exp21DM04_inoc2_saisie;7;;0;7;3dpi;1;Exp21DM04_inoc2_T3_P17;2;c
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P17;3;a
;Exp21DM04_inoc2_saisie;7;;0;7;3dpi;1;Exp21DM04_inoc2_T3_P17;3;b
;Exp21DM04_inoc2_saisie;7;;0;9;3dpi;1;Exp21DM04_inoc2_T3_P17;3;c
;Exp21DM04_inoc2_saisie;7;;0;9;3dpi;1;Exp21DM04_inoc2_T3_P17;4;a
;Exp21DM04_inoc2_saisie;5;;0;5;3dpi;1;Exp21DM04_inoc2_T3_P17;4;b
;Exp21DM04_inoc2_saisie;7;;0;7;3dpi;1;Exp21DM04_inoc2_T3_P17;4;c
;Exp21DM04_inoc2_saisie;7;;0;7;3dpi;1;Exp21DM04_inoc2_T3_P18;1;a
;Exp21DM04_inoc2_saisie;7;;0;7;3dpi;1;Exp21DM04_inoc2_T3_P18;1;b
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P18;1;c
;Exp21DM04_inoc2_saisie;7;;0;9;3dpi;1;Exp21DM04_inoc2_T3_P18;2;a
;Exp21DM04_inoc2_saisie;7;;0;9;3dpi;1;Exp21DM04_inoc2_T3_P18;2;b
;Exp21DM04_inoc2_saisie;7;;0;9;3dpi;1;Exp21DM04_inoc2_T3_P18;2;c
7;Exp21DM04_inoc2_saisie;9;9;1;;3dpi;0;Exp21DM04_inoc2_T3_P18;3;a
7;Exp21DM04_inoc2_saisie;7;9;1;7;3dpi;1;Exp21DM04_inoc2_T3_P18;3;b
7;Exp21DM04_inoc2_saisie;7;9;1;9;3dpi;1;Exp21DM04_inoc2_T3_P18;3;c
7;Exp21DM04_inoc2_saisie;9;7;1;;3dpi;0;Exp21DM04_inoc2_T3_P18;4;a
7;Exp21DM04_inoc2_saisie;9;7;1;;3dpi;0;Exp21DM04_inoc2_T3_P18;4;b
7;Exp21DM04_inoc2_saisie;9;7;1;;3dpi;0;Exp21DM04_inoc2_T3_P18;4;c
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P19;1;a
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P19;1;b
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P19;1;c
7;Exp21DM04_inoc2_saisie;7;9;1;9;3dpi;1;Exp21DM04_inoc2_T3_P19;2;a
7;Exp21DM04_inoc2_saisie;7;9;1;9;3dpi;1;Exp21DM04_inoc2_T3_P19;2;b
7;Exp21DM04_inoc2_saisie;9;9;1;;3dpi;0;Exp21DM04_inoc2_T3_P19;2;c
;Exp21DM04_inoc2_saisie;7;;0;9;3dpi;1;Exp21DM04_inoc2_T3_P19;3;a
;Exp21DM04_inoc2_saisie;7;;0;7;3dpi;1;Exp21DM04_inoc2_T3_P19;3;b
;Exp21DM04_inoc2_saisie;7;;0;7;3dpi;1;Exp21DM04_inoc2_T3_P19;3;c
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P19;4;a
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P19;4;b
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P19;4;c
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P20;1;a
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P20;1;b
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P20;1;c
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P20;2;a
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P20;2;b
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P20;2;c
;Exp21DM04_inoc2_saisie;7;;0;9;3dpi;1;Exp21DM04_inoc2_T3_P20;3;a
;Exp21DM04_inoc2_saisie;7;;0;9;3dpi;1;Exp21DM04_inoc2_T3_P20;3;b
;Exp21DM04_inoc2_saisie;7;;0;9;3dpi;1;Exp21DM04_inoc2_T3_P20;3;c
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P20;4;a
;Exp21DM04_inoc2_saisie;9;;0;;3dpi;0;Exp21DM04_inoc2_T3_P20;4;b
;Exp21DM04_inoc2_saisie;7;;0;9;3dpi;1;Exp21DM04_inoc2_T3_P20;4;c
5;Exp21DM04_inoc2_saisie;9;7;1;;3dpi;0;Exp21DM04_inoc2_T3_P21;1;a
5;Exp21DM04_inoc2_saisie;9;7;1;;3dpi;0;Exp21DM04_inoc2_T3_P21;1;b
5;Exp21DM04_inoc2_saisie;9;7;1;;3dpi;0;Exp21DM04_inoc2_T3_P21;1;c
5;Exp21DM04_inoc2_saisie;9;5;1;;3dpi;0;Exp21DM04_inoc2_T3_P21;2;a
5;Exp21DM04_inoc2_saisie;9;5;1;;3dpi;0;Exp21DM04_inoc2_T3_P21;2;b
5;Exp21DM04_inoc2_saisie;9;5;1;;3dpi;0;Exp21DM04_inoc2_T3_P21;2;c
5;Exp21DM04_inoc2_saisie;9;5;1;;3dpi;0;Exp21DM04_inoc2_T3_P21;3;a
5;Exp21DM04_inoc2_saisie;9;5;1;;3dpi;0;Exp21DM04_inoc2_T3_P21;3;b
5;Exp21DM04_inoc2_saisie;9;5;1;;3dpi;0;Exp21DM04_inoc2_T3_P21;3;c
;Exp21DM05_inoc1_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc1_T6_P01;1;a
;Exp21DM05_inoc1_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc1_T6_P01;1;b
;Exp21DM05_inoc1_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc1_T6_P01;1;c
;Exp21DM05_inoc1_saisie;3;;0;1;6dpi;1;Exp21DM05_inoc1_T6_P01;2;a
;Exp21DM05_inoc1_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc1_T6_P01;2;b
;Exp21DM05_inoc1_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc1_T6_P01;2;c
7;Exp21DM05_inoc1_saisie;3;9;1;5;6dpi;1;Exp21DM05_inoc1_T6_P01;3;a
7;Exp21DM05_inoc1_saisie;3;9;1;5;6dpi;1;Exp21DM05_inoc1_T6_P01;3;b
7;Exp21DM05_inoc1_saisie;5;9;1;5;6dpi;1;Exp21DM05_inoc1_T6_P01;3;c
7;Exp21DM05_inoc1_saisie;7;9;1;9;6dpi;1;Exp21DM05_inoc1_T6_P01;4;a
7;Exp21DM05_inoc1_saisie;7;9;1;9;6dpi;1;Exp21DM05_inoc1_T6_P01;4;b
7;Exp21DM05_inoc1_saisie;7;9;1;9;6dpi;1;Exp21DM05_inoc1_T6_P01;4;c
9;Exp21DM05_inoc1_saisie;9;3;1;;6dpi;0;Exp21DM05_inoc1_T6_P02;1;a
9;Exp21DM05_inoc1_saisie;9;3;1;;6dpi;0;Exp21DM05_inoc1_T6_P02;1;b
9;Exp21DM05_inoc1_saisie;9;3;1;;6dpi;0;Exp21DM05_inoc1_T6_P02;1;c
9;Exp21DM05_inoc1_saisie;9;5;1;;6dpi;0;Exp21DM05_inoc1_T6_P03;1;a
9;Exp21DM05_inoc1_saisie;9;5;1;;6dpi;0;Exp21DM05_inoc1_T6_P03;1;b
9;Exp21DM05_inoc1_saisie;9;5;1;;6dpi;0;Exp21DM05_inoc1_T6_P03;1;c
;Exp21DM05_inoc1_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc1_T6_P03;2;a
;Exp21DM05_inoc1_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc1_T6_P03;2;b
;Exp21DM05_inoc1_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc1_T6_P03;2;c
;Exp21DM05_inoc1_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc1_T6_P03;3;a
;Exp21DM05_inoc1_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc1_T6_P03;3;b
;Exp21DM05_inoc1_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc1_T6_P03;3;c
7;Exp21DM05_inoc1_saisie;5;9;1;5;6dpi;1;Exp21DM05_inoc1_T6_P03;4;a
7;Exp21DM05_inoc1_saisie;5;9;1;5;6dpi;1;Exp21DM05_inoc1_T6_P03;4;b
7;Exp21DM05_inoc1_saisie;5;9;1;5;6dpi;1;Exp21DM05_inoc1_T6_P03;4;c
7;Exp21DM05_inoc1_saisie;7;7;1;9;6dpi;1;Exp21DM05_inoc1_T6_P04;1;a
7;Exp21DM05_inoc1_saisie;7;7;1;9;6dpi;1;Exp21DM05_inoc1_T6_P04;1;b
7;Exp21DM05_inoc1_saisie;7;7;1;9;6dpi;1;Exp21DM05_inoc1_T6_P04;1;c
7;Exp21DM05_inoc1_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc1_T6_P05;1;a
7;Exp21DM05_inoc1_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc1_T6_P05;1;b
7;Exp21DM05_inoc1_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc1_T6_P05;1;c
9;Exp21DM05_inoc1_saisie;9;5;1;;6dpi;0;Exp21DM05_inoc1_T6_P05;2;a
9;Exp21DM05_inoc1_saisie;9;5;1;;6dpi;0;Exp21DM05_inoc1_T6_P05;2;b
9;Exp21DM05_inoc1_saisie;9;5;1;;6dpi;0;Exp21DM05_inoc1_T6_P05;2;c
;Exp21DM05_inoc1_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc1_T6_P05;3;a
;Exp21DM05_inoc1_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc1_T6_P05;3;b
;Exp21DM05_inoc1_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc1_T6_P05;3;c
;Exp21DM05_inoc1_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc1_T6_P05;4;a
;Exp21DM05_inoc1_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc1_T6_P05;4;b
;Exp21DM05_inoc1_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc1_T6_P05;4;c
5;Exp21DM05_inoc1_saisie;5;7;1;5;6dpi;1;Exp21DM05_inoc1_T6_P06;1;a
5;Exp21DM05_inoc1_saisie;5;7;1;5;6dpi;1;Exp21DM05_inoc1_T6_P06;1;b
5;Exp21DM05_inoc1_saisie;5;7;1;5;6dpi;1;Exp21DM05_inoc1_T6_P06;1;c
5;Exp21DM05_inoc1_saisie;9;5;1;;6dpi;0;Exp21DM05_inoc1_T6_P07;1;a
5;Exp21DM05_inoc1_saisie;9;5;1;;6dpi;0;Exp21DM05_inoc1_T6_P07;1;b
5;Exp21DM05_inoc1_saisie;9;5;1;;6dpi;0;Exp21DM05_inoc1_T6_P07;1;c
5;Exp21DM05_inoc1_saisie;5;9;1;5;6dpi;1;Exp21DM05_inoc1_T6_P07;2;a
5;Exp21DM05_inoc1_saisie;5;5;1;5;6dpi;1;Exp21DM05_inoc1_T6_P07;2;b
5;Exp21DM05_inoc1_saisie;5;5;1;5;6dpi;1;Exp21DM05_inoc1_T6_P07;2;c
9;Exp21DM05_inoc1_saisie;9;9;1;;6dpi;0;Exp21DM05_inoc1_T6_P07;3;a
9;Exp21DM05_inoc1_saisie;9;9;1;;6dpi;0;Exp21DM05_inoc1_T6_P07;3;b
9;Exp21DM05_inoc1_saisie;9;9;1;;6dpi;0;Exp21DM05_inoc1_T6_P07;3;c
5;Exp21DM05_inoc1_saisie;9;3;1;;6dpi;0;Exp21DM05_inoc1_T6_P07;4;a
5;Exp21DM05_inoc1_saisie;9;3;1;;6dpi;0;Exp21DM05_inoc1_T6_P07;4;b
5;Exp21DM05_inoc1_saisie;9;3;1;;6dpi;0;Exp21DM05_inoc1_T6_P07;4;c
3;Exp21DM05_inoc1_saisie;5;5;1;3;6dpi;1;Exp21DM05_inoc1_T6_P08;1;a
3;Exp21DM05_inoc1_saisie;5;5;1;3;6dpi;1;Exp21DM05_inoc1_T6_P08;1;b
3;Exp21DM05_inoc1_saisie;5;5;1;3;6dpi;1;Exp21DM05_inoc1_T6_P08;1;c
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P01;1;a
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P01;1;b
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P01;1;c
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P01;2;a
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P01;2;b
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P01;2;c
7;Exp21DM05_inoc1_saisie;9;7;1;;3dpi;0;Exp21DM05_inoc1_T3_P01;3;a
7;Exp21DM05_inoc1_saisie;9;7;1;;3dpi;0;Exp21DM05_inoc1_T3_P01;3;b
7;Exp21DM05_inoc1_saisie;9;7;1;;3dpi;0;Exp21DM05_inoc1_T3_P01;3;c
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P01;4;a
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P01;4;b
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P01;4;c
9;Exp21DM05_inoc1_saisie;9;3;1;;3dpi;0;Exp21DM05_inoc1_T3_P02;1;a
9;Exp21DM05_inoc1_saisie;9;3;1;;3dpi;0;Exp21DM05_inoc1_T3_P02;1;b
9;Exp21DM05_inoc1_saisie;9;3;1;;3dpi;0;Exp21DM05_inoc1_T3_P02;1;c
9;Exp21DM05_inoc1_saisie;9;5;1;;3dpi;0;Exp21DM05_inoc1_T3_P03;1;a
9;Exp21DM05_inoc1_saisie;9;5;1;;3dpi;0;Exp21DM05_inoc1_T3_P03;1;b
9;Exp21DM05_inoc1_saisie;9;5;1;;3dpi;0;Exp21DM05_inoc1_T3_P03;1;c
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P03;2;a
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P03;2;b
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P03;2;c
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P03;3;a
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P03;3;b
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P03;3;c
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P03;4;a
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P03;4;b
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P03;4;c
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P04;1;a
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P04;1;b
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P04;1;c
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P05;1;a
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P05;1;b
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P05;1;c
9;Exp21DM05_inoc1_saisie;9;7;1;;3dpi;0;Exp21DM05_inoc1_T3_P05;2;a
9;Exp21DM05_inoc1_saisie;9;7;1;;3dpi;0;Exp21DM05_inoc1_T3_P05;2;b
9;Exp21DM05_inoc1_saisie;9;7;1;;3dpi;0;Exp21DM05_inoc1_T3_P05;2;c
;Exp21DM05_inoc1_saisie;7;;0;7;3dpi;1;Exp21DM05_inoc1_T3_P05;3;a
;Exp21DM05_inoc1_saisie;7;;0;7;3dpi;1;Exp21DM05_inoc1_T3_P05;3;b
;Exp21DM05_inoc1_saisie;7;;0;7;3dpi;1;Exp21DM05_inoc1_T3_P05;3;c
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P05;4;a
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P05;4;b
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P05;4;c
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P06;1;a
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P06;1;b
7;Exp21DM05_inoc1_saisie;9;9;1;;3dpi;0;Exp21DM05_inoc1_T3_P06;1;c
5;Exp21DM05_inoc1_saisie;9;5;1;;3dpi;0;Exp21DM05_inoc1_T3_P07;1;a
5;Exp21DM05_inoc1_saisie;9;5;1;;3dpi;0;Exp21DM05_inoc1_T3_P07;1;b
5;Exp21DM05_inoc1_saisie;9;5;1;;3dpi;0;Exp21DM05_inoc1_T3_P07;1;c
5;Exp21DM05_inoc1_saisie;7;5;1;9;3dpi;1;Exp21DM05_inoc1_T3_P07;2;a
5;Exp21DM05_inoc1_saisie;7;5;1;9;3dpi;1;Exp21DM05_inoc1_T3_P07;2;b
5;Exp21DM05_inoc1_saisie;7;5;1;9;3dpi;1;Exp21DM05_inoc1_T3_P07;2;c
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P07;3;a
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P07;3;b
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P07;3;c
;Exp21DM05_inoc1_saisie;9;;0;;3dpi;0;Exp21DM05_inoc1_T3_P07;4;a
5;Exp21DM05_inoc1_saisie;9;3;1;;3dpi;0;Exp21DM05_inoc1_T3_P07;4;b
5;Exp21DM05_inoc1_saisie;9;3;1;;3dpi;0;Exp21DM05_inoc1_T3_P07;4;c
;Exp21DM05_inoc2_saisie;5;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P01;1;a
;Exp21DM05_inoc2_saisie;3;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P01;1;b
;Exp21DM05_inoc2_saisie;3;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P01;1;c
;Exp21DM05_inoc2_saisie;3;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P01;2;a
;Exp21DM05_inoc2_saisie;3;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P01;2;b
;Exp21DM05_inoc2_saisie;3;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P01;2;c
;Exp21DM05_inoc2_saisie;5;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P01;3;a
;Exp21DM05_inoc2_saisie;5;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P01;3;b
;Exp21DM05_inoc2_saisie;5;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P01;3;c
7;Exp21DM05_inoc2_saisie;7;9;1;9;6dpi;1;Exp21DM05_inoc2_T6_P01;4;a
7;Exp21DM05_inoc2_saisie;7;9;1;9;6dpi;1;Exp21DM05_inoc2_T6_P01;4;b
7;Exp21DM05_inoc2_saisie;7;9;1;9;6dpi;1;Exp21DM05_inoc2_T6_P01;4;c
9;Exp21DM05_inoc2_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc2_T6_P02;1;a
9;Exp21DM05_inoc2_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc2_T6_P02;1;b
9;Exp21DM05_inoc2_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc2_T6_P02;1;c
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P02;2;a
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P02;2;b
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P02;2;c
5;Exp21DM05_inoc2_saisie;7;7;1;5;6dpi;1;Exp21DM05_inoc2_T6_P02;3;a
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P02;3;b
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P02;3;c
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P03;1;a
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P03;1;b
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P03;1;c
;Exp21DM05_inoc2_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P03;2;a
;Exp21DM05_inoc2_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P03;2;b
;Exp21DM05_inoc2_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P03;2;c
;Exp21DM05_inoc2_saisie;3;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P03;3;a
;Exp21DM05_inoc2_saisie;3;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P03;3;b
;Exp21DM05_inoc2_saisie;3;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P03;3;c
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P03;4;a
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P03;4;b
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P03;4;c
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P04;3;a
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P04;3;b
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P04;3;c
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P05;1;a
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P05;1;b
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P05;1;c
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P05;2;a
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P05;2;b
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P05;2;c
;Exp21DM05_inoc2_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P05;3;a
;Exp21DM05_inoc2_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P05;3;b
;Exp21DM05_inoc2_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P05;3;c
;Exp21DM05_inoc2_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P05;4;a
;Exp21DM05_inoc2_saisie;3;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P05;4;b
;Exp21DM05_inoc2_saisie;1;;0;1;6dpi;1;Exp21DM05_inoc2_T6_P05;4;c
;Exp21DM05_inoc2_saisie;5;;0;3;6dpi;1;Exp21DM05_inoc2_T6_P06;1;a
;Exp21DM05_inoc2_saisie;5;;0;3;6dpi;1;Exp21DM05_inoc2_T6_P06;1;b
;Exp21DM05_inoc2_saisie;5;;0;3;6dpi;1;Exp21DM05_inoc2_T6_P06;1;c
7;Exp21DM05_inoc2_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc2_T6_P06;2;a
7;Exp21DM05_inoc2_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc2_T6_P06;2;b
7;Exp21DM05_inoc2_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc2_T6_P06;2;c
9;Exp21DM05_inoc2_saisie;9;5;1;;6dpi;0;Exp21DM05_inoc2_T6_P06;3;a
9;Exp21DM05_inoc2_saisie;9;5;1;;6dpi;0;Exp21DM05_inoc2_T6_P06;3;b
9;Exp21DM05_inoc2_saisie;9;5;1;;6dpi;0;Exp21DM05_inoc2_T6_P06;3;c
5;Exp21DM05_inoc2_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc2_T6_P15;2;a
5;Exp21DM05_inoc2_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc2_T6_P15;2;b
5;Exp21DM05_inoc2_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc2_T6_P15;2;c
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P15;3;a
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P15;3;b
;Exp21DM05_inoc2_saisie;5;;0;5;6dpi;1;Exp21DM05_inoc2_T6_P15;3;c
;Exp21DM05_inoc2_saisie;9;;0;;6dpi;0;Exp21DM05_inoc2_T6_P15;4;a
;Exp21DM05_inoc2_saisie;9;;0;;6dpi;0;Exp21DM05_inoc2_T6_P15;4;b
;Exp21DM05_inoc2_saisie;9;;0;;6dpi;0;Exp21DM05_inoc2_T6_P15;4;c
5;Exp21DM05_inoc2_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc2_T6_P16;1;a
5;Exp21DM05_inoc2_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc2_T6_P16;1;b
5;Exp21DM05_inoc2_saisie;9;7;1;;6dpi;0;Exp21DM05_inoc2_T6_P16;1;c
;Exp21DM05_inoc2_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc2_T6_P16;2;a
;Exp21DM05_inoc2_saisie;1;;0;3;6dpi;1;Exp21DM05_inoc2_T6_P16;2;b
